day;timestamp;buyer;seller;currency;price;quantity
0;20006.0;Vinnie;Remy;SEASHELLS;3999.0;10
0;20029.0;Remy;Vinnie;SEASHELLS;4001.0;10
0;20033.0;Remy;Vinnie;SEASHELLS;4002.0;5
0;20034.0;Remy;Vinnie;SEASHELLS;4001.0;8
0;20036.0;Vinnie;Vladimir;SEASHELLS;4000.0;7
0;20045.0;Vinnie;Remy;SEASHELLS;3999.0;9
0;20047.0;Vinnie;Remy;SEASHELLS;4000.0;7
0;20057.0;Vinnie;Vladimir;SEASHELLS;3998.0;8
0;20059.0;Remy;Vinnie;SEASHELLS;4000.0;4
0;20069.0;Vinnie;Remy;SEASHELLS;3999.0;7
0;20073.0;Vinnie;Remy;SEASHELLS;3999.0;4
0;20087.0;Remy;Vinnie;SEASHELLS;4003.0;4
0;20098.0;Remy;Vinnie;SEASHELLS;4004.0;5
0;20117.0;Remy;Vinnie;SEASHELLS;4001.0;9
0;20123.0;Vinnie;Vladimir;SEASHELLS;4001.0;5
0;20125.0;Vinnie;Vladimir;SEASHELLS;4001.0;9
0;20143.0;Remy;Vinnie;SEASHELLS;3999.0;9
0;20145.0;Remy;Vinnie;SEASHELLS;4000.0;7
0;20151.0;Remy;Vinnie;SEASHELLS;3999.0;6
0;20151.0;Vinnie;Vladimir;SEASHELLS;3997.0;5
0;20158.0;Vinnie;Remy;SEASHELLS;3996.0;7
0;20159.0;Vinnie;Vladimir;SEASHELLS;3997.0;5
0;20165.0;Vinnie;Remy;SEASHELLS;3997.0;9
0;20176.0;Vinnie;Vladimir;SEASHELLS;3998.0;6
0;20189.0;Remy;Vinnie;SEASHELLS;3999.0;6
0;20199.0;Vinnie;Remy;SEASHELLS;3999.0;9
0;20201.0;Vinnie;Remy;SEASHELLS;3999.0;9
0;20203.0;Vinnie;Remy;SEASHELLS;3999.0;9
0;20255.0;Remy;Vinnie;SEASHELLS;4001.0;7
0;20257.0;Remy;Vinnie;SEASHELLS;4001.0;9
0;20258.0;Remy;Vinnie;SEASHELLS;4002.0;5
0;20265.0;Vinnie;Remy;SEASHELLS;4000.0;8
0;20272.0;Vinnie;Remy;SEASHELLS;4001.0;8
0;20292.0;Remy;Vinnie;SEASHELLS;4000.0;9
0;20297.0;Vinnie;Vladimir;SEASHELLS;3998.0;7
0;20298.0;Remy;Vinnie;SEASHELLS;4000.0;7
0;20299.0;Vinnie;Remy;SEASHELLS;3998.0;10
0;20301.0;Remy;Vinnie;SEASHELLS;3999.0;6
0;20303.0;Remy;Vinnie;SEASHELLS;3999.0;6
0;20305.0;Vinnie;Remy;SEASHELLS;3997.0;5
0;20306.0;Vinnie;Remy;SEASHELLS;3997.0;4
0;20338.0;Remy;Vinnie;SEASHELLS;3998.0;6
0;20339.0;Vinnie;Remy;SEASHELLS;3997.0;6
0;20340.0;Vinnie;Vladimir;SEASHELLS;3996.0;5
0;20346.0;Vinnie;Remy;SEASHELLS;3996.0;9
0;20353.0;Remy;Vinnie;SEASHELLS;3997.0;6
0;20355.0;Remy;Vinnie;SEASHELLS;3998.0;4
0;20356.0;Vinnie;Remy;SEASHELLS;3996.0;6
0;20357.0;Vinnie;Vladimir;SEASHELLS;3996.0;11
0;20361.0;Remy;Vinnie;SEASHELLS;3997.0;7
0;20370.0;Remy;Vinnie;SEASHELLS;3996.0;8
0;20371.0;Remy;Vinnie;SEASHELLS;3996.0;6
0;20386.0;Remy;Vinnie;SEASHELLS;3997.0;4
0;20403.0;Vinnie;Vladimir;SEASHELLS;3999.0;11
0;20405.0;Remy;Vinnie;SEASHELLS;4000.0;4
0;20411.0;Remy;Vinnie;SEASHELLS;3999.0;5
0;20417.0;Remy;Vinnie;SEASHELLS;3998.0;8
0;20418.0;Vinnie;Vladimir;SEASHELLS;3997.0;4
0;20419.0;Vinnie;Vladimir;SEASHELLS;3997.0;7
